User,Date Created,Date Indonesia,Number of Likes,Source of Tweet,Tweet,Kecelakaan,Konstruksi,Cuaca/Kejadian Alam,Event,Kendaraan,Macet Karena hal Lain,Kota
e100ss,2021-12-20 9:08:17,2021-12-20 16:08:17,7,Twitter Web App,2. Tol Gunungsari arah Satelit padat (odp-pr),0,0,0,0,0,0,Surabaya
e100ss,2021-12-20 6:25:52,2021-12-20 13:25:52,15,Twitter Web App,"1. Exit Tol Sidoarjo MACET, imbas volume;",0,0,0,0,1,0,Sidoarjo
e100ss,2021-12-20 6:25:52,2021-12-20 13:25:52,15,Twitter Web App,"2. Exit Tol Romokalisari juga MACET, waspadai;",0,0,0,0,0,1,Surabaya
e100ss,2021-12-20 6:25:52,2021-12-20 13:25:52,15,Twitter Web App,"3. Bypass Krian hujan deras disertai angin kencang, waspadai. (hm) https://t.co/e0g2RbJm1a",0,0,0,0,0,1,Sidoarjo
e100ss,2021-12-20 4:29:44,2021-12-20 11:29:44,11,Twitter Web App,1. Sejak Buduran-Gedangan arah Waru MACET. Info sudah diteruskan ke petugas;,0,0,0,0,0,1,Sidoarjo
e100ss,2021-12-20 4:29:44,2021-12-20 11:29:44,11,Twitter Web App,2. Raya Waru DUA ARAH MACET. (hm) https://t.co/9ur9rXbVII,0,0,0,0,0,1,Sidoarjo
e100ss,2021-12-20 1:11:32,2021-12-20 8:11:32,4,Twitter Web App,"08.11: Ada evakuasi #kecelakaan truk terguling di Viaduk Gempol Pasuruan arah Surabaya, lalu lintas MACET. Di lokasi sudah ada derek dan petugas. (hm)",1,0,0,0,1,0,0
e100ss,2021-12-19 11:10:54,2021-12-19 18:10:54,10,Twitter Web App,"1. Pickup patah as di KM 73 Tol Purwodadi arah Surabaya, lalu lintas MACET. Dilla pendengar SS melaporkan, posisinya di lajur tengah. Info sudah diteruskan ke petugas;",1,0,0,0,0,0,0
e100ss,2021-12-19 11:10:54,2021-12-19 18:10:54,10,Twitter Web App,"2. Sembayat Gresik arah Manyar MACET, imbas volume. (hm)",0,0,0,0,1,0,Gresik
e100ss,2021-12-19 7:48:45,2021-12-19 14:48:45,11,Twitter Web App,1. Sejak simpang tiga Pendem Batu arah Tlogomas Malang MACET;,0,0,0,0,0,1,0
e100ss,2021-12-19 7:48:45,2021-12-19 14:48:45,11,Twitter Web App,"2. Ada truk terguling di simpang tiga Bypass Krian dekat jalur masuk Tol KLBM, posisinya di lajur kiri dan lalu lintas masih lancar. (hm)",0,0,0,0,0,0,Sidoarjo
e100ss,2021-12-19 4:20:45,2021-12-19 11:20:45,7,Twitter Web App,11.20: Waspadai kepadatannya,0,0,0,0,0,0,0
e100ss,2021-12-19 4:20:45,2021-12-19 11:20:45,7,Twitter Web App,1. Gate Tol Sidoarjo arah Surabaya Macet,0,0,0,0,0,1,Sidoarjo
e100ss,2021-12-19 4:20:45,2021-12-19 11:20:45,7,Twitter Web App,2. Exit Tol Manyar Gresik arah Sidayu Macet,0,0,0,0,0,1,Gresik
e100ss,2021-12-19 4:20:45,2021-12-19 11:20:45,7,Twitter Web App,3. Bundaran Taman Pinang Macet (odp-pr),0,0,0,0,0,1,Sidoarjo
e100ss,2021-12-19 1:04:49,2021-12-19 8:04:49,5,Twitter Web App,08.04: Blega Bangkalan masih Macet imbas perbaikan jalan. (odp-pr),0,1,0,0,0,0,Bangkalan
e100ss,2021-12-18 10:56:24,2021-12-18 17:56:24,7,Twitter Web App,17.56: Info awal kebakaran di Jalan HR Muhammad di rumah kosong nomor 147. Kebakaran diduga akibat korsleting listrik. Sudah ada PMK di lokasi.Lalu lintas macet. (odp-df),0,0,0,0,0,1,Surabaya
e100ss,2021-12-18 9:24:20,2021-12-18 16:24:20,4,Twitter Web App,16.24: Waspadai kawan,0,0,0,0,0,0,0
e100ss,2021-12-18 9:24:20,2021-12-18 16:24:20,4,Twitter Web App,,0,0,0,0,0,0,0
e100ss,2021-12-18 9:24:20,2021-12-18 16:24:20,4,Twitter Web App,1. Mayjen Sungkono arah Adityawarman ada truk mogok di depan Optik Joyo. Pengguna jalan diarahkan untuk mengambil jalur tengah kanan,0,0,0,0,1,0,Surabaya
e100ss,2021-12-18 9:24:20,2021-12-18 16:24:20,4,Twitter Web App,2. Tol Waru-Gunungsari macet imbas totolan melibatkan 5 kendaraan.(odp-df),1,0,0,0,0,0,Sidoarjo
e100ss,2021-12-18 4:42:51,2021-12-18 11:42:51,13,Twitter Web App,11.42: Jalur-Jalur ini Macet,0,0,0,0,0,0,0
e100ss,2021-12-18 4:42:51,2021-12-18 11:42:51,13,Twitter Web App,1. Unesa Lidah arah Citraland padat,0,0,0,0,0,0,Surabaya
e100ss,2021-12-18 4:42:51,2021-12-18 11:42:51,13,Twitter Web App,2. Manyar Gresik arah Gresik Kota Macet,0,0,0,0,0,1,Gresik
e100ss,2021-12-18 4:42:51,2021-12-18 11:42:51,13,Twitter Web App,3. Mastrip arah Gunungsari Macet,0,0,0,0,0,1,Surabaya
e100ss,2021-12-18 4:42:51,2021-12-18 11:42:51,13,Twitter Web App,4. Menganti arah Gunungsari Macet,0,0,0,0,0,1,Gresik
e100ss,2021-12-18 4:42:51,2021-12-18 11:42:51,13,Twitter Web App,5. Exit Tol Karanglo arah Malang Macet (odp-pr),0,0,0,0,0,1,0
e100ss,2021-12-18 3:48:37,2021-12-18 10:48:37,5,Twitter Web App,10.48: Waspadai jalur-jalur ini,0,0,0,0,0,0,0
e100ss,2021-12-18 3:48:37,2021-12-18 10:48:37,5,Twitter Web App,1. Gate Tol Sidoarjo 2 Padat,0,0,0,0,0,0,Sidoarjo
e100ss,2021-12-18 3:48:37,2021-12-18 10:48:37,5,Twitter Web App,2. Kletek arah Karangpilang padat,0,0,0,0,0,0,Sidoarjo
e100ss,2021-12-18 3:48:37,2021-12-18 10:48:37,5,Twitter Web App,3. Blega Bangkalan masih Macet (odp-pr),0,0,0,0,0,1,Bangkalan
e100ss,2021-12-18 2:33:39,2021-12-18 9:33:39,6,Twitter Web App,09.33: Waspadai kepadatannya,0,0,0,0,0,0,0
e100ss,2021-12-18 2:33:39,2021-12-18 9:33:39,6,Twitter Web App,1. Gate Tol Kejapanan arah Malang padat,0,0,0,0,0,0,0
e100ss,2021-12-18 2:33:39,2021-12-18 9:33:39,6,Twitter Web App,2. Blega Bangkalan MACET imbas perbaikan jalan,0,1,0,0,0,0,Bangkalan
e100ss,2021-12-17 11:35:32,2021-12-17 18:35:32,7,Twitter Web App,1. Raya Blega,0,0,0,0,0,0,Bangkalan
e100ss,2021-12-17 11:35:32,2021-12-17 18:35:32,7,Twitter Web App,2. Pasar Krian arah Surabaya,0,0,0,0,0,0,Sidoarjo
e100ss,2021-12-17 11:35:32,2021-12-17 18:35:32,7,Twitter Web App,3. Raya Darmo,0,0,0,0,0,0,Surabaya
e100ss,2021-12-17 11:35:32,2021-12-17 18:35:32,7,Twitter Web App,4. Mayjen Sungkono.(odp-is),0,0,0,0,0,0,Surabaya
e100ss,2021-12-17 7:18:56,2021-12-17 14:18:56,4,Twitter Web App,"1. Update, evakuasi beton pembatas jalan KM 9.500 Tol Satelit-Waru masih berlangsung dan lajur kanan masih ditutup. Sudah ada rambu di lokasi;",0,0,0,0,0,1,Surabaya
e100ss,2021-12-17 7:18:56,2021-12-17 14:18:56,4,Twitter Web App,"2. Jalan Lontar DUA ARAH MACET, imbas volume. (hm)",0,0,0,0,1,0,Surabaya
e100ss,2021-12-17 2:48:39,2021-12-17 9:48:39,6,Twitter Web App,"1. Ada evakuasi kecelakaan di bahu jalan KM 15 Tol Waru arah Satelit, lalu lintas MACET sejak KM 16;",1,0,0,0,1,0,Sidoarjo
e100ss,2021-12-17 2:48:39,2021-12-17 9:48:39,6,Twitter Web App,"2. Waspada melintas di Jalan Muncul Gedangan, ada kabel menjuntai ke jalan. (hm)",0,0,0,0,0,1,Sidoarjo
e100ss,2021-12-17 1:44:46,2021-12-17 8:44:46,16,Twitter Web App,"1. Truk muat bata ringan mogok di Jalan Jagir arah Prapen, lalu lintas mulai MACET;",0,0,0,0,1,0,Surabaya
e100ss,2021-12-17 1:44:46,2021-12-17 8:44:46,16,Twitter Web App,"2. Ada #kecelakaan melibatkan mobil di lajur kiri setelah rel kereta Bypass Mojokerto dekat Mertex arah Terminal Mojokerto, lalu lintas MACET. (hm) https://t.co/ZhHVkvLr89",1,0,0,0,0,0,Mojokerto
e100ss,2021-12-17 0:56:57,2021-12-17 7:56:57,15,Twitter Web App,"1. Simpang tiga Rungkut Madya-Nusa Indah MACET, ada perbaikan pipa PDAM;",0,1,0,0,0,0,Surabaya
e100ss,2021-12-17 0:56:57,2021-12-17 7:56:57,15,Twitter Web App,"2. Ada truk berhenti di lajur kiri KM 4.600 Tol Dupak arah Perak, waspadai. Info sedang diteruskan ke petugas. (hm) https://t.co/oPV6dQk5h5",0,0,0,0,0,0,Surabaya
e100ss,2021-12-16 11:43:05,2021-12-16 18:43:05,4,Twitter Web App,"1. KM 12 Tol Gunungsari arah Waru MACET, imbas volume dan banyak truk parkir di bahu jalan menjelang exit Tol Gunungsari;",0,0,0,0,1,0,Surabaya
e100ss,2021-12-16 11:43:05,2021-12-16 18:43:05,4,Twitter Web App,"2. Exit Tol Satelit arah HR Muhammad MACET, imbas crossing kendaraan. (hm)",0,0,0,0,1,0,Surabaya
e100ss,2021-12-16 10:42:52,2021-12-16 17:42:52,13,Twitter Web App,"1. Babatan Wiyung arah Lidah Wetan MACET, imbas volume;",0,0,0,0,1,0,Surabaya
e100ss,2021-12-16 10:42:52,2021-12-16 17:42:52,13,Twitter Web App,"2. Truk mogok di lajur tengah TL Bypass Krian dari arah Surabaya, lalu lintas mulai MACET. (ohm) https://t.co/syVBWelg8J",0,0,0,0,1,0,Sidoarjo
e100ss,2021-12-16 10:14:48,2021-12-16 17:14:48,7,Twitter Web App,"1. Jalan Kahuripan Sidoarjo arah dalam Kota Sidoarjo MACET, imbas volume;",0,0,0,0,1,0,Sidoarjo
e100ss,2021-12-16 10:14:48,2021-12-16 17:14:48,7,Twitter Web App,"2. Depan Balai Desa Sukodono Sidoarjo MACET, ada perbaikan lampu jalan dan kabel yang tersangkut. (hm)",0,1,0,0,0,0,Sidoarjo
e100ss,2021-12-16 9:12:20,2021-12-16 16:12:20,6,Twitter Web App,"1. Bus mogok di lajur kiri 8.600 Tol Perak-Waru, lalu lintas MACET;",0,0,0,0,1,0,Surabaya
e100ss,2021-12-16 9:12:20,2021-12-16 16:12:20,6,Twitter Web App,"2. Waspada melintas di exit Tol Tandes arah Margomulyo, Naufal pendengar SS melaporkan, ada banyak jalan rusak. (hm)",0,0,0,0,0,1,Surabaya
e100ss,2021-12-15 12:36:39,2021-12-15 19:36:39,6,Twitter Web App,19.35: Waspadai dua jalur ini,0,0,0,0,0,0,0
e100ss,2021-12-15 12:36:39,2021-12-15 19:36:39,6,Twitter Web App,1. Geluran arah Kletek Macet,0,0,0,0,0,1,Sidoarjo
e100ss,2021-12-15 12:36:39,2021-12-15 19:36:39,6,Twitter Web App,2. Rambipuji - Bangsalsari Jember padat dua arah. (odp-pr),0,0,0,0,0,0,0
e100ss,2021-12-15 10:53:49,2021-12-15 17:53:49,1,Twitter Web App,1. Mayjen Sungkono arah HR Muhammad Macet,0,0,0,0,0,1,Surabaya
e100ss,2021-12-15 10:53:49,2021-12-15 17:53:49,1,Twitter Web App,2. Pasar Kembang arah Diponegoro padat,0,0,0,0,0,0,Surabaya
e100ss,2021-12-15 10:53:49,2021-12-15 17:53:49,1,Twitter Web App,3. Underpass Satelit arah Mayjen Sungkono padat (odp-pr),0,0,0,0,0,0,Surabaya
e100ss,2021-12-15 4:50:38,2021-12-15 11:50:38,16,Twitter Web App,"11.50: Info awal #kecelakaan truk dan sepeda motor di depan RS Mitra Husada Gedangan arah Waru. Satu korban ditutup banner/kain di pinggir jalan, belum diketahui datanya. Lalu lintas MACET. (hm)",1,0,0,0,0,0,Sidoarjo
e100ss,2021-12-15 2:25:48,2021-12-15 9:25:48,6,Twitter Web App,"1. Jalan Simo Gunung MACET, ada bus Lorena mogok di lajur kiri;",0,0,0,0,1,0,Surabaya
e100ss,2021-12-15 2:25:48,2021-12-15 9:25:48,6,Twitter Web App,"2. Ada perampingan pohon di depan Taman Persahabatan Jalan Sulawesi arah Pasar Keputran, waspadai. (hm) https://t.co/qmOWUsugxg",0,1,0,0,0,0,Surabaya
e100ss,2021-12-15 0:54:42,2021-12-15 7:54:42,10,Twitter Web App,"07.54: Pagerwojo Sidoarjo MACET DUA ARAH, ada #kecelakaan truk muat jagung terguling. Evakuasi sedang menunggu alat berat. Kendaraan menuju ke Alun-Alun Sidoarjo dilewatkan ke Jalan Raya Taman Tiara (Transmart). (hm)",1,0,0,0,1,0,Sidoarjo
e100ss,2021-12-14 12:14:17,2021-12-14 19:14:17,10,Twitter Web App,"1. Balongbendo Sidoarjo arah Krian MACET, ada pengaspalan jalan;",0,1,0,0,0,0,Sidoarjo
e100ss,2021-12-14 12:14:17,2021-12-14 19:14:17,10,Twitter Web App,"2. Masuk Tol Juanda dari arah Jalan Juanda MACET, imbas volume;",0,0,0,0,1,0,Sidoarjo
e100ss,2021-12-14 12:14:17,2021-12-14 19:14:17,10,Twitter Web App,"3. Deket Lamongan sampai Duduk Sampeyan Gresik MACET, ada pengerjaan jalan. (hm)",0,1,0,0,0,0,Lamongan
e100ss,2021-12-14 5:53:06,2021-12-14 12:53:06,5,Twitter Web App,12.52: Waspadai kepadatannya,0,0,0,0,0,0,0
e100ss,2021-12-14 5:53:06,2021-12-14 12:53:06,5,Twitter Web App,1. Laban Menganti Macet imbas pengaspalan,0,1,0,0,0,0,Gresik
e100ss,2021-12-14 5:53:06,2021-12-14 12:53:06,5,Twitter Web App,2. Aloha arah Gedangan padat (odp-pr),0,0,0,0,0,0,Sidoarjo
e100ss,2021-12-13 11:38:16,2021-12-13 18:38:16,6,Twitter Web App,18.37:Dua Jalur ini Macet,0,0,0,0,0,0,0
e100ss,2021-12-13 11:38:16,2021-12-13 18:38:16,6,Twitter Web App,1. Manyar - JIIPE dua arah Macet,0,0,0,0,0,1,Gresik
e100ss,2021-12-13 11:38:16,2021-12-13 18:38:16,6,Twitter Web App,2. Tol Perak - Satelit Macet. (odp-pr),0,0,0,0,0,1,Surabaya
e100ss,2021-12-13 10:49:45,2021-12-13 17:49:45,5,Twitter Web App,17.49:,0,0,0,0,0,0,0
e100ss,2021-12-13 10:49:45,2021-12-13 17:49:45,5,Twitter Web App,1. Tol Dupak arah Satelit Macet,0,0,0,0,0,1,Surabaya
e100ss,2021-12-13 10:49:45,2021-12-13 17:49:45,5,Twitter Web App,2. Exit Tol Dupak arah Demak padat,0,0,0,0,0,0,Surabaya
e100ss,2021-12-13 10:49:45,2021-12-13 17:49:45,5,Twitter Web App,3. Pasar Kembang arah Diponegoro padat,0,0,0,0,0,0,Surabaya
e100ss,2021-12-13 10:49:45,2021-12-13 17:49:45,5,Twitter Web App,4. Deket Lamongan arah Duduk Sampeyan masih Macet (odp-pr),0,0,0,0,0,1,Lamongan
e100ss,2021-12-13 9:58:53,2021-12-13 16:58:53,4,Twitter Web App,16.58:,0,0,0,0,0,0,0
e100ss,2021-12-13 9:58:53,2021-12-13 16:58:53,4,Twitter Web App,1. Tol Dupak arah Satelit MACET. Sebaiknya HINDARI dulu jalur ini.,0,0,0,0,0,1,Surabaya
e100ss,2021-12-13 9:58:53,2021-12-13 16:58:53,4,Twitter Web App,2. Kletek arah Waru padat (odp-pr),0,0,0,0,0,0,Sidoarjo
e100ss,2021-12-13 7:37:17,2021-12-13 14:37:17,11,Twitter Web App,"1. Kedungbaruk arah Merr MACET, imbas volume;",0,0,0,0,1,0,Surabaya
e100ss,2021-12-13 7:37:17,2021-12-13 14:37:17,11,Twitter Web App,"2. Truk muat alat berat mogok di lajur tengah menjelang McD Geluran arah Krian, lalu lintas MACET. (hm) https://t.co/d23tILPEpd",0,0,0,0,1,0,Sidoarjo
e100ss,2021-12-13 3:14:08,2021-12-13 10:14:08,15,Twitter Web App,"1. Layang Jenggolo Sidoarjo arah Surabaya MACET, ada perbaikan jalan;",0,1,0,0,0,0,Sidoarjo
e100ss,2021-12-13 3:14:08,2021-12-13 10:14:08,15,Twitter Web App,"2. Blega Bangkalan arah Sampang MACET, ;",0,0,0,0,0,1,Bangkalan
e100ss,2021-12-13 3:14:08,2021-12-13 10:14:08,15,Twitter Web App,"3. Betoyo Gresik sampai Manyar MACET, imbas volume. (hm) https://t.co/Sn8fupxTP2",0,0,0,0,1,0,Gresik
e100ss,2021-12-13 2:41:18,2021-12-13 9:41:18,7,Twitter Web App,"1. Deket Lamongan sampai Duduk Sampeyan Gresik masih MACET, waspadai;",0,0,0,0,0,1,Lamongan
e100ss,2021-12-13 2:41:18,2021-12-13 9:41:18,7,Twitter Web App,"2. Waspada melintas di Jalan Morowudi arah Balongpanggang, ada genangan. Lalu lintas lancar. (hm) https://t.co/KHAONJoTxg",0,0,1,0,0,0,Gresik
e100ss,2021-12-13 0:35:15,2021-12-13 7:35:15,48,Twitter Web App,"07.34: #JalurMACET, Sebaiknya HINDARI",0,0,0,0,0,0,0
e100ss,2021-12-13 0:35:15,2021-12-13 7:35:15,48,Twitter Web App,"1. Deket Lamongan arah Surabaya MACET, ada pengerjaan jalan. Antrean sampai Sukodadi Lamongan;",0,1,0,0,0,0,Lamongan
e100ss,2021-12-13 0:35:15,2021-12-13 7:35:15,48,Twitter Web App,2. Duduk Sampeyan Gresik arah Surabaya juga MACET. (hm) https://t.co/DhSnnJ6UOH,0,0,0,0,0,1,Gresik
e100ss,2021-12-12 14:44:21,2021-12-12 21:44:21,5,Twitter Web App,"1. Deket Lamongan arah Surabaya MACET, imbas volume;",0,0,0,0,1,0,Lamongan
e100ss,2021-12-12 14:44:21,2021-12-12 21:44:21,5,Twitter Web App,2. Tol Warugunung arah Surabaya lancar. (hm),0,0,0,0,0,0,Sidoarjo
e100ss,2021-12-12 13:12:47,2021-12-12 20:12:47,39,Twitter Web App,"Akibat hujan deras disertai angin kencang sore ini, Minggu (12/12/2021), beberapa pohon tumbang dan menutup jalur sehingga membuat lalu lintas macet.",0,0,1,0,0,0,0
e100ss,2021-12-12 13:12:47,2021-12-12 20:12:47,39,Twitter Web App,,0,0,0,0,0,0,0
e100ss,2021-12-12 13:12:47,2021-12-12 20:12:47,39,Twitter Web App,"Sementara itu, pohon tumbang juga dilaporkan di Babat Lamongan dan menimpa truk yang membuat lalu lintas macet. (hm) https://t.co/6CILh5Sr6y",1,0,1,0,0,0,Lamongan
e100ss,2021-12-12 10:14:28,2021-12-12 17:14:28,6,Twitter Web App,"1. Mayjend Sungkono Surabaya arah Adityawarman MACET, imbas volume;",0,0,0,0,1,0,Surabaya
e100ss,2021-12-12 10:14:28,2021-12-12 17:14:28,6,Twitter Web App,"2. Waspada melintas di exit Tol Waru, cuaca hujan deras dan jarak pandang terbatas. (hm)",0,0,1,0,0,0,Sidoarjo
e100ss,2021-12-12 7:50:15,2021-12-12 14:50:15,4,Twitter Web App,14.50:,0,0,0,0,0,0,0
e100ss,2021-12-12 7:50:15,2021-12-12 14:50:15,4,Twitter Web App,"1. TL Darmo - Polisi Istimewa - Basrah macet, antreannya sampai depan RS. Darmo.",0,0,0,0,0,1,Surabaya
e100ss,2021-12-12 7:50:15,2021-12-12 14:50:15,4,Twitter Web App,2. Babat Lamongan arah Tuban masih macet imbas botle neck di Tugu Wingko dan ada kegiatan di Pondok Pesantren Langitan Tuban. (odp-ft),0,0,0,1,0,1,Lamongan
e100ss,2021-12-12 4:35:14,2021-12-12 11:35:14,3,Twitter Web App,11.34:,0,0,0,0,0,0,0
e100ss,2021-12-12 4:35:14,2021-12-12 11:35:14,3,Twitter Web App,"1. Waspadai, ada ELF ngeban di KM 719 Tol Surabaya arah Mojokerto, posisi di lajur kanan. Informasi sudah diteruskan ke petugas. ",0,0,0,0,1,0,Surabaya
e100ss,2021-12-12 4:35:14,2021-12-12 11:35:14,3,Twitter Web App,2. Lontar arah PTC macet.,0,0,0,0,0,1,Surabaya
e100ss,2021-12-12 4:35:14,2021-12-12 11:35:14,3,Twitter Web App,3. Depan Pasar Wonorejo padat. (odp-ft),0,0,0,0,0,0,Surabaya
e100ss,2021-12-12 4:18:18,2021-12-12 11:18:18,4,Twitter Web App,11.18:,0,0,0,0,0,0,0
e100ss,2021-12-12 4:18:18,2021-12-12 11:18:18,4,Twitter Web App,1. Exit Tol manyat padat.,0,0,0,0,0,0,Gresik
e100ss,2021-12-12 4:18:18,2021-12-12 11:18:18,4,Twitter Web App,2. Pakal arah Benowo padat.,0,0,0,0,0,0,Surabaya
e100ss,2021-12-12 4:18:18,2021-12-12 11:18:18,4,Twitter Web App,"3.  Prambon arah Pacet macet, belum diketahui penyebabnya. (odp-ft)",0,0,0,0,0,0,Sidoarjo
e100ss,2021-12-12 3:23:08,2021-12-12 10:23:08,20,Twitter Web App,10.22:,0,0,0,0,0,0,0
e100ss,2021-12-12 3:23:08,2021-12-12 10:23:08,20,Twitter Web App,"1. Pungging Mojokerto macet, belum diketahui penyebabnya. ",0,0,0,0,0,1,Mojokerto
e100ss,2021-12-12 3:23:08,2021-12-12 10:23:08,20,Twitter Web App,"2. Tuban arah Lamongan macet, karena ada kegiatan di Pondok Pesantren langitan Tuban. (odp-ft) https://t.co/FoWxfDRA3u",0,0,0,1,0,0,0
e100ss,2021-12-12 1:57:18,2021-12-12 8:57:18,1,Twitter Web App,"08.57: Info awal #kecelakaan truk di Babat Lamongan arah Ngimbang, posisi truk melintang. Sudah ada petugas di lokasi, lalu lintas berpotensi macet dan data lengkap belum diketahui. (odp-ft)",1,0,0,0,1,0,Lamongan
e100ss,2021-12-12 0:41:01,2021-12-12 7:41:01,57,Twitter Web App,"7.37: Info awal #kecelakaan mobil carry dan elf tabrakan hingga carry teguling di KM 5.800 Tol Romokalisari arah Surabaya, posisi di lajur kanan. Belum ada petugas di lokasi, lalu lintas macet dan data lengkap belum diketahui. (odp-ft) https://t.co/LEeMoTFChU",1,0,0,0,1,0,Surabaya
e100ss,2021-12-11 11:09:18,2021-12-11 18:09:18,19,Twitter Web App,"18.09: Info awal #kecelakaan beruntun melibatkan 4 mobil di KM 758 Tol Malang arah Sidoarjo, posisi di lajur kanan. Informasi sudah diteruskan ke petugas, lalu lintas macet dan data lengkap belum diketahui. (odp-ft)",1,0,0,0,0,0,0
e100ss,2021-12-11 10:55:57,2021-12-11 17:55:57,3,Twitter Web App,17.55:,0,0,0,0,0,0,0
e100ss,2021-12-11 10:55:57,2021-12-11 17:55:57,3,Twitter Web App,1. Kedurus arah Gunungsari macet.,0,0,0,0,0,1,Surabaya
e100ss,2021-12-11 10:55:57,2021-12-11 17:55:57,3,Twitter Web App,2. Terminal Wilangun arah Surabaya macet.,0,0,0,0,0,1,0
e100ss,2021-12-11 10:55:57,2021-12-11 17:55:57,3,Twitter Web App,3. Medaeng arah Bungurasih macet. (odp-ft),0,0,0,0,0,1,Surabaya
e100ss,2021-12-11 10:29:23,2021-12-11 17:29:23,3,Twitter Web App,17.29:,0,0,0,0,0,0,0
e100ss,2021-12-11 10:29:23,2021-12-11 17:29:23,3,Twitter Web App,"1. Mobil mogok di Underpass satelit arah HR Muhammad, posisi di lajur kanan. Lalu lintas macet. ",0,0,0,0,1,0,Surabaya
e100ss,2021-12-11 10:29:23,2021-12-11 17:29:23,3,Twitter Web App,"2. Kedurus arah TL Wiyung macet, imbas volume. (odp-ft)",0,0,0,0,1,0,Surabaya
e100ss,2021-12-11 9:53:32,2021-12-11 16:53:32,1,Twitter Web App,16.53:,0,0,0,0,0,0,0
e100ss,2021-12-11 9:53:32,2021-12-11 16:53:32,1,Twitter Web App,1. Truk trailer mogok di atas Jembatan Genting arah TL Dupak. Posisi di lajur kanan. Belum ada petugas di lokasi.,0,0,0,0,1,0,Surabaya
e100ss,2021-12-11 9:53:32,2021-12-11 16:53:32,1,Twitter Web App,"2. Bawah layang Jenggolo arah Gedangan PADAT,  ",0,0,0,0,0,0,Sidoarjo
e100ss,2021-12-11 9:53:32,2021-12-11 16:53:32,1,Twitter Web App,"3. Balongbendo arah Krian MACET dua arah, imbas perbaikan jalan. Diberlakukan contra flow jalan. (odp-ft)",0,1,0,0,0,0,Sidoarjo
e100ss,2021-12-11 9:23:11,2021-12-11 16:23:11,6,Twitter Web App,16.22: Info Lalu lintas,0,0,0,0,0,0,0
e100ss,2021-12-11 9:23:11,2021-12-11 16:23:11,6,Twitter Web App,"1. Truk mogok di atas Jembatan Branjangan, ekor kemacetan sampai Margomulyo.",0,0,0,0,1,0,Surabaya
e100ss,2021-12-11 9:23:11,2021-12-11 16:23:11,6,Twitter Web App,2. Ketintang - Mastrip MACET,0,0,0,0,0,1,Surabaya
e100ss,2021-12-11 9:23:11,2021-12-11 16:23:11,6,Twitter Web App,3. Mayjend Sungkono - HR Muhammad PADAT. (odp-ft),0,0,0,0,0,0,Surabaya
e100ss,2021-12-11 6:48:58,2021-12-11 13:48:58,4,Twitter Web App,13.48: Waspadai jalur-jalur ini,0,0,0,0,0,0,0
e100ss,2021-12-11 6:48:58,2021-12-11 13:48:58,4,Twitter Web App,1. HR Muhammad arah Satelit padat,0,0,0,0,0,0,Surabaya
e100ss,2021-12-11 6:48:58,2021-12-11 13:48:58,4,Twitter Web App,2. Setelah Flyover Trosobo arah Krian padat,0,0,0,0,0,0,Sidoarjo
e100ss,2021-12-11 6:48:58,2021-12-11 13:48:58,4,Twitter Web App,3. Jenggolo arah Gedangan Macet (odp-pr),0,0,0,0,0,1,Sidoarjo
e100ss,2021-12-10 11:08:47,2021-12-10 18:08:47,5,Twitter Web App,18.08:,0,0,0,0,0,0,0
e100ss,2021-12-10 11:08:47,2021-12-10 18:08:47,5,Twitter Web App,1. Tol Perak arah Waru padat.,0,0,0,0,0,0,Surabaya
e100ss,2021-12-10 11:08:47,2021-12-10 18:08:47,5,Twitter Web App,2. Kedurus arah TL Wiyung padat.,0,0,0,0,0,0,Surabaya
e100ss,2021-12-10 11:08:47,2021-12-10 18:08:47,5,Twitter Web App,"3. Sukodono arah Kletek macet, imbas perbaikan jalan. ",0,1,0,0,0,0,Sidoarjo
e100ss,2021-12-10 11:08:47,2021-12-10 18:08:47,5,Twitter Web App,4. Bypass Mojokerto arah Surabaya macet. (odp-ft),0,0,0,0,0,1,Mojokerto
e100ss,2021-12-10 10:10:15,2021-12-10 17:10:15,1,Twitter Web App,"4. Cemengkalang arah Krian padat, karena ada pengaspalan di dekat Pasar Suko. ",0,1,0,0,0,0,Sidoarjo
e100ss,2021-12-10 10:10:15,2021-12-10 17:10:15,1,Twitter Web App,"5. Ada tiga pohon tumbang di Lamongan Kota arah Babat, lalu lintas MASIH MACET dan kondisi cuaca hujan. ",0,0,1,0,0,0,Sidoarjo
e100ss,2021-12-10 10:10:15,2021-12-10 17:10:15,1,Twitter Web App,"6. Blega Bangkalan arah Surabaya macet, imbas perbaikan jalan. (odp-ft)",0,1,0,0,0,0,Bangkalan
e100ss,2021-12-10 10:10:14,2021-12-10 17:10:14,8,Twitter Web App,17.09: Waspadai jalur-jalur ini:,0,0,0,0,0,0,0
e100ss,2021-12-10 10:10:14,2021-12-10 17:10:14,8,Twitter Web App,1. Gate Tol Menanggal arah Juanda padat.,0,0,0,0,0,0,Surabaya
e100ss,2021-12-10 10:10:14,2021-12-10 17:10:14,8,Twitter Web App,"2. Ada truk mogok di dekat JIIPE, belum ada petugas di lokasi lallu lintas padat. ",0,0,0,0,1,0,Gresik
e100ss,2021-12-10 10:10:14,2021-12-10 17:10:14,8,Twitter Web App,"3. Truk mogok di Pergudangan Mas Karimun Manyar Gresik, lalu lintas MASIH MACET.",0,0,0,0,1,0,Gresik
